id,Team Name,Channel Name,Sender,Message,Time
,kubernetes,kubernetes-users,jennyrose,"""Oh yeah! You know, I started that series, got like 4-5 books in, then stopped for whatever reason. Tried picking it back up and then realized I’d have to start all over for it to make any sense XD""","May 21, 2016 13:25"
,kubernetes,kubernetes-users,rhi,"""Matt Cauthon was my favorite. And Perrin with his wolves.""","May 21, 2016 13:26"
,kubernetes,kubernetes-users,jennyrose,"""I think Matt was my favorite, but I’ve always loved reluctant heroes.""","May 21, 2016 13:27"
,kubernetes,kubernetes-users,rhi,"""Ugh, yes. Agree with you there as well. Terrible characterization.""","May 21, 2016 13:28"
,kubernetes,kubernetes-users,jennyrose,"""I think that’s why I lost interest and stopped reading.""","May 21, 2016 13:29"
,kubernetes,kubernetes-users,rhi,"""That, and /too many/ narrative voices. He had such a large cast that it was impossible to keep track of everyone. I think I stopped reading at the seventh one... around the time there was a great delay due to his cancer treatment.""","May 21, 2016 13:32"
,kubernetes,kubernetes-users,jennyrose,"""Yeah, there’s like what… 13 books? Ugh.""","May 21, 2016 13:38"
,kubernetes,kubernetes-users,rhi,"""yeah something close to that. gotta hand it to him he had some rich and in depth worldbuilding. readers don't need to see it ALL though. I think (as a writer) that was a very important lesson I picked up from his works.""","May 21, 2016 13:42"
,kubernetes,kubernetes-users,jennyrose,"""This is a veeery interesting tarot deck https://www.etsy.com/listing/277629934/hidden-waters-tarot-deck-tarot-cards?ref=shop_home_feat_3""","May 23, 2016 04:38"
,kubernetes,kubernetes-users,zennifer8,"""It reminds of of ink blot art. Pretty.""","May 23, 2016 05:54"
,kubernetes,kubernetes-users,jennyrose,"""OMG you guys, Kelly-Ann Maddox joined the study group! Fangirling so hard""","May 23, 2016 08:23"
,kubernetes,kubernetes-users,shanbass,"""I adore Kelly-Ann!""","May 23, 2016 09:16"
,kubernetes,kubernetes-users,rhi,"""Ooooh that is /very/ interesting, it's sort of like the major arcana artwork in my tarot journal.""","May 23, 2016 14:29"
,kubernetes,kubernetes-users,shereegreek,"""@jennyrose: I was online when the Kelly request came through. Of course you beat me to the punch on accepting, I tipped in my chair a bit when I read the name. Pretty crazy. There are a few others that I am looking forward to their names popping up. We shall see if they do.🎉🙌""","May 23, 2016 17:58"
,kubernetes,kubernetes-users,jennyrose,"""@shereegreek: Haha, I know her request was coming in because she asked me about it in her group XD""","May 23, 2016 18:04"
,kubernetes,kubernetes-users,slackbot,"""Reminder: It’s free-for-all weekend.""","May 28, 2016 06:00"
,kubernetes,kubernetes-users,slackbot,"""Reminder: It’s free-for-all weekend.""","Jun 4, 2016 06:00"
,kubernetes,kubernetes-users,slackbot,"""Reminder: It’s free-for-all weekend.""","Jun 11, 2016 06:00"
,kubernetes,kubernetes-users,slackbot,"""Reminder: It’s free-for-all weekend.""","Jun 18, 2016 06:00"
,kubernetes,kubernetes-users,slackbot,"""Reminder: It’s free-for-all weekend.""","Jun 25, 2016 06:00"
,kubernetes,kubernetes-users,jennyrose,"""P. S we can totally start early if everyone has their book and deck. Anyone still waiting?""","Apr 23, 2016 17:23"
,kubernetes,kubernetes-users,lavendermoon,"""Mine's due to arrive on Monday! 💖""","Apr 23, 2016 17:27"
,kubernetes,kubernetes-users,alicejanell,"""I just got my tarot stickers in! 😄""","Apr 23, 2016 17:43"
,kubernetes,kubernetes-users,jennyrose,"""@lavendermoon: Excellent 😈""","Apr 23, 2016 17:43"
,kubernetes,kubernetes-users,alicejanell,"""Haha, @jennyrose…I ordered two sets and bookmarked the shop for the future.""","Apr 23, 2016 17:44"
,kubernetes,kubernetes-users,zennifer8,"""I have mine!""","Apr 23, 2016 17:44"
,kubernetes,kubernetes-users,shanbass,"""Yay, are we starting early? That would be awesome!""","Apr 23, 2016 19:37"
,kubernetes,kubernetes-users,allisonbumblingbee,"""Agreed!""","Apr 23, 2016 21:42"
,kubernetes,kubernetes-users,jennyrose,"""As long as everyone has their book and deck, yes!""","Apr 24, 2016 00:40"
,kubernetes,kubernetes-users,rhi,"""May I recommend a group- wide DM for drive to check in with their readiness status by Monday in hopes of getting an early start? I expect some people might not think to check in as obsessively as me, for instance, if they don't deal well with antici-""","Apr 24, 2016 01:24"
,kubernetes,kubernetes-users,daenerys,"""I'm ready 😀""","Apr 24, 2016 03:00"
,kubernetes,kubernetes-users,shanbass,"""@rhi: Good idea.""","Apr 24, 2016 03:50"
,kubernetes,kubernetes-users,astarcat,"""Deck and book in hand here""","Apr 24, 2016 04:39"
,kubernetes,kubernetes-users,jennyrose,"""@astarcat: YAY, did your book come early? I think I remember you saying you were getting yours on Monday as well.""","Apr 24, 2016 04:57"
,kubernetes,kubernetes-users,jennyrose,"""@rhi I think I’d have to individually PM everyone, unfortunately""","Apr 24, 2016 04:59"
,kubernetes,kubernetes-users,alicejanell,"""@rhi: Love the RHPS reference. 😄""","Apr 24, 2016 05:09"
,kubernetes,kubernetes-users,alicejanell,"""I’m ready to start, btw.""","Apr 24, 2016 05:32"
,kubernetes,kubernetes-users,heather,"""so ready here 😁""","Apr 24, 2016 05:57"
,kubernetes,kubernetes-users,rhi,"""Also more than ready here, just for reference.""","Apr 24, 2016 06:13"
,kubernetes,kubernetes-users,allisonbumblingbee,"""I didn't see a DM but I'm also ready""","Apr 24, 2016 06:19"
,kubernetes,kubernetes-users,jennyrose,"""Well, the DM isn't supposed to go out until tomorrow night XD""","Apr 24, 2016 06:20"
,kubernetes,kubernetes-users,alicejanell,"""lmao — oops!""","Apr 24, 2016 06:31"
,kubernetes,kubernetes-users,jennyrose,"""It hasn’t gone out yet, I think it just shows in general that a reminder has been set.""","Apr 24, 2016 06:31"
,kubernetes,kubernetes-users,daenerys,"""I think that's midnight tonight for me ... I think 😀""","Apr 24, 2016 07:28"
,kubernetes,kubernetes-users,jennyrose,"""@daenerys: I’m a total dunce. I forgot you were in England! From now on I’ll remember to check timezones for any time-sensitive stuff.""","Apr 24, 2016 07:29"
,kubernetes,kubernetes-users,daenerys,"""@jennyrose: No worries , I googled it just to check .😀""","Apr 24, 2016 07:31"
,kubernetes,kubernetes-users,monkeyloaf,"""I'm ready.""","Apr 24, 2016 07:32"
,kubernetes,kubernetes-users,anyatassomancer,"""My book is due in from Amazon any day now!""","Apr 24, 2016 16:03"
,kubernetes,kubernetes-users,shereegreek,"""It's been a crazy weekend in my neighborhood. I had a moment to stop by... I am ready to roll if you all want to start early🤗""","Apr 24, 2016 16:06"
,kubernetes,kubernetes-users,jennyrose,"""We'll see if everyone's ready by tomorrow night. Going to work on a first day post for you guys in the AM in the meantime.""","Apr 24, 2016 18:47"
,kubernetes,kubernetes-users,zennifer8,"""🎉""","Apr 24, 2016 18:51"
,kubernetes,kubernetes-users,lavendermoon,"""Mine arrived a day early! Thank you, Amazon. (I had no idea Sunday delivery was a thing?? But I was pleasantly surprised!)""","Apr 24, 2016 19:40"
,kubernetes,kubernetes-users,jennyrose,"""USPS delivers on Sunday's exclusively for Amazon, I believe :D""","Apr 24, 2016 23:29"
,kubernetes,kubernetes-users,zennifer8,"""I didn't know that! Good to know""","Apr 25, 2016 05:47"
,kubernetes,kubernetes-users,jennyrose,"""@zennifer8: One of many benefits of Amazon Prime""","Apr 25, 2016 05:52"
,kubernetes,kubernetes-users,heather,"""Sunday Amazon delivery is officially celebrated in my household - its like our fav thing to worship""","Apr 25, 2016 08:43"
,kubernetes,kubernetes-users,zennifer8,"""I love this group! Since I live in MS it's really hard for me to find people I can connect with or relate too. Ive lived all over the world and many states as a result The folks here are usually offended at my sense of humor. 😜""","Apr 25, 2016 09:10"
,kubernetes,kubernetes-users,jennyrose,""":D""","Apr 25, 2016 09:11"
,kubernetes,kubernetes-users,shanbass,"""@jennyrose: No need to be nervous. Just a bunch of new friends hanging out talking tarot...and you don't even need to clean the living room.""","Apr 25, 2016 09:23"
,kubernetes,kubernetes-users,zennifer8,"""@shanbass: that's the best part!""","Apr 25, 2016 09:28"
,kubernetes,kubernetes-users,shanbass,"""Yup...you're all invited for coffee and I can stay in my jammies. Lol.""","Apr 25, 2016 09:29"
,kubernetes,kubernetes-users,jennyrose,"""Haha, good way to put it @shanbass""","Apr 25, 2016 09:35"
,kubernetes,kubernetes-users,zennifer8,"""Cool""","Apr 25, 2016 10:11"
,kubernetes,kubernetes-users,jennyrose,"""There's quite a few people we really haven't heard from since they joined, we'll wait and see if they pop in.""","Apr 25, 2016 10:13"
,kubernetes,kubernetes-users,zennifer8,"""👌🏻""","Apr 25, 2016 10:13"
,kubernetes,kubernetes-users,shereegreek,"""👍🏼""","Apr 25, 2016 12:36"
,kubernetes,kubernetes-users,heather,"""👀""","Apr 25, 2016 12:43"
,kubernetes,kubernetes-users,daenerys,"""👋😀""","Apr 25, 2016 15:15"
,kubernetes,kubernetes-users,jennyrose,"""Hiya @daenerys!""","Apr 25, 2016 15:36"
,kubernetes,kubernetes-users,daenerys,"""Hi @jennyrose , I stayed up especially !""","Apr 25, 2016 16:01"
,kubernetes,kubernetes-users,jennyrose,"""I don't think we're starting today. A lo of people haven't responded to me :/""","Apr 25, 2016 16:46"
,kubernetes,kubernetes-users,slackbot,"""Reminder: Please check in and let us know if you are ready to start.""","Apr 25, 2016 17:00"
,kubernetes,kubernetes-users,anyatassomancer,"""I'm not ready to start...""","Apr 25, 2016 17:00"
,kubernetes,kubernetes-users,jennyrose,"""That's fine, just doing a head count.""","Apr 25, 2016 17:03"
,kubernetes,kubernetes-users,tinybuddhas,"""I can be ready by Wednesday if we are changing the schedule.""","Apr 25, 2016 17:06"
,kubernetes,kubernetes-users,jennyrose,"""No need to rush, we just wanted to see if we could start early. If people are still waiting, it's all good. We did say the 30th after all :D""","Apr 25, 2016 17:09"
,kubernetes,kubernetes-users,anyatassomancer,"""Oh, good!! I totally don't want to hold people back! I'm definitely ready by the 30th, my book should be in by tomorrow, I hope!""","Apr 25, 2016 17:11"
,kubernetes,kubernetes-users,jennyrose,"""Oh no, I'm sorry if I made anyone feel rushed! Some people were getting antsy and we wanted to see if we could start earlier if possible, but we're not changing the official date unless everyone is on board.""","Apr 25, 2016 17:24"
,kubernetes,kubernetes-users,anyatassomancer,"""My book came it today, it's huge!!!""","Apr 26, 2016 15:47"
,kubernetes,kubernetes-users,alicejanell,"""I know right? That’s why I caved and also bought a kindle copy — no way am I lugging that brick around. Diaper bag is heavy enough as it is. lol""","Apr 26, 2016 15:48"
,kubernetes,kubernetes-users,anyatassomancer,"""@alicejanell: that is awesome! 😊""","Apr 26, 2016 15:48"
,kubernetes,kubernetes-users,jennyrose,"""You could attach it to a stick and use it as a flail""","Apr 26, 2016 16:34"
,kubernetes,kubernetes-users,barbaragraver,"""I was thinking of getting the Kindle version also. I love the book but it is kind of hefty.""","Apr 27, 2016 05:56"
,kubernetes,kubernetes-users,jennyrose,"""I have both the book and eBook, too. I like reading the eBook version in bed to review stuff I read earlier.""","Apr 28, 2016 06:37"
,kubernetes,kubernetes-users,fabiomr.barbosa,"""oh Hi""","Apr 28, 2016 16:38"
,kubernetes,kubernetes-users,jennyrose,"""Hey, I hope stuff happened in a good way!""","Apr 28, 2016 18:38"
,kubernetes,kubernetes-users,fabiomr.barbosa,"""Our national public television broadcaster is consulting with the industry for pitches for new programmes, so I’ve been developing six of them for different producers""","Apr 28, 2016 18:43"
,kubernetes,kubernetes-users,jennyrose,"""Nice!""","Apr 28, 2016 18:44"
,kubernetes,kubernetes-users,fabiomr.barbosa,"""So I’m all done developing All.The.PowerPoints, but since the deadline is tomorrow afternoon I’m still being flooded with phone calls by clueless producers with doubts on how to budget stuff""","Apr 28, 2016 18:45"
,kubernetes,kubernetes-users,slackbot,"""Reminder: Head over to the channel 0-start-here and download the *Beginner’s Study Guide*. Please read through it to get an idea of which parts of the book we’ll be tackling. I want everyone to be familiar with the study guide by Saturday. Also, assume that most sessions will be a week long. We’ll play it by ear to see which sessions will require a little more time.""","Apr 29, 2016 06:00"
,kubernetes,kubernetes-users,anyatassomancer,"""@alicejanell: Hey Alice, I have checked in on the Check In channel. Do I need to have read the first chapter of Holistic Tarot, before tomorrow 4/30?""","Apr 29, 2016 09:30"
,kubernetes,kubernetes-users,anyatassomancer,"""Sounds good @jennyrose !""","Apr 29, 2016 12:37"
,kubernetes,kubernetes-users,rhi,"""I'm Rhi, I'm a writer mostly. I use tarot as a tool for my muses, but I also sometimes do informal readings for fellow writers who are struggling. Most recently, just the other day for a cowriter who's facing some legal difficulties. I don't fancy myself anything beyond an amateur diviner, and I don't make any effort to read fortunes or futures... for me tarot is a tool to regulate and tap into my buried intuitive energies. It goes a long way to helping me ""go with my gut"" and shut out the learned behaviors and constructs of society and culture that are hammered into place around us throughout our lives. On a side note, I identify as trans. I'm genderqueer and prefer neutral pronouns: they/them/their, etc. I won't be offended by a slip up, but I may correct you :simple_smile:""","Apr 30, 2016 06:31"
,kubernetes,kubernetes-users,jennyrose,"""@rhi You’ll love this book, then. Benebell doesn’t believe in fortune-telling. I’m the same way. It’s very much an analytical tool for me.""","Apr 30, 2016 06:36"
,kubernetes,kubernetes-users,rhi,"""@jennyrose: I was reading through the first chapter last week and made note of that. I respect different perspectives and opinions, but I'm a strong adherent of free will as well. :simple_smile:""","Apr 30, 2016 06:38"
,kubernetes,kubernetes-users,heather,"""hey & thanks @alicejanell & @jennyrose for including all of us in your adventure ! I’ve been an astrologer for a while plus meditation teaching - prob more than a decade at this point. I’m new to tarot - started adding it secretly into my astrology consults along with lenormand cards for added depth and its started taking over …so I figure that some formal study is a good idea . I’m a terrible student on my own so I’m really grateful for this setting/structure and also connecting w. you all :simple_smile:""","Apr 30, 2016 06:41"
,kubernetes,kubernetes-users,jennyrose,"""OH, I totally forgot: we’re using the free version of Slack which only keeps the 10k most recent messages. We will most certainly overshoot, so everything is getting archived here: http://holistictarot.slackarchive.io/""","Apr 30, 2016 06:46"
,kubernetes,kubernetes-users,rhi,"""Oh yes, I'm immensely grateful for the generosity of @alicejanell and @jennyrose because I ran out of gas trying to go work through this book when I first acquired it. It's really encouraging to have so many of us here all with the same interest and motivation. We'll keep each other going, I've no doubt, and I am looking forward to also learning from the insights of everyone else as well. @heather: I might pick your brain about astrological associations for court cards and/or major arcana when we get there. I devised my personal intuitive elemental dignities that I used to assign court cards to specific natal chart aspects, and I would love to hear your approach.""","Apr 30, 2016 06:46"
,kubernetes,kubernetes-users,heather,"""@rhi: sure!…you are ahead of me in that you have already devised an approach - but it’s a def. topic of interest & prob also a blogging focus for me - I’ve been enjoying the Greer book listed here and a few other court card books…curious to see how Benebell’s info brings it all together ...""","Apr 30, 2016 06:54"
,kubernetes,kubernetes-users,zennifer8,"""Hi! I'm Jennifer. There's so many with my name that I swap the first letter to easily find myself when I'm in a group setting. I'm just a stay at home mom. I homeschool my youngest who has Aspergers. Now he's 14 many don't even realize it anymore ( a whole nother discussion topic). I've lived all over the world growing up so I'm fascinated with other cultures/traditions. When I was 16 I was given my great grandmother's crystal locket (she passed away when I was 11 at 87). She very dark brown eyes (like mine) black hair with very little gray. My grandmother wouldn't hardly touch it. She gave it to me like she was holding a dead frog. She refused to tell me anything about it or that my great grandmother was a gypsy. So the interest was planted. I have several tarot decks but never seriously tried to learn to utilize them. So I super excited for this group.""","Apr 30, 2016 08:10"
,kubernetes,kubernetes-users,jennyrose,"""I'm Jenny. Brand new mom (daughter was born on Christmas, during a full moon... crazy, right?). Just turned 30 so I'm coming to terms with this new stage in my life. I'm Buddhist, and I take a very analytical approach to tarot. For me, it's a tool for problem-solving and counseling. I don't personally believe in divining the future. I'm also a voracious reader and an artist.""","Apr 30, 2016 08:24"
,kubernetes,kubernetes-users,shereegreek,"""Morning all I am so excited to get this party started. I’m Sheree and I am currently living in Northern California where I have a small art studio, and work part time as a Palm and Tarot reader on the tourist strip of the City. I have been reading professionally for a little over a year. And still feel I have so much to learn. I started learning tarot many years ago after a bad relationship break-up and have continued relearning the cards over and over since way back then. We had no social media so it was hard to connect with like minded thinkers, let alone authors of the books I was studying from. I follow Benabell, Fiona and Mary K. Greer now on social media and love that I can see instant response from all of these very talented folks. Now, don't get me started about the choices in cards today. I have started designing my own deck, but that’s a story for another day. Here’s me wishing us all much inspiration as we start this journey.""","Apr 30, 2016 08:47"
,kubernetes,kubernetes-users,rhi,"""Hello, @shereegreek! I'll admit that one of the reasons I'm eager for this study is so that I can eventually form designs for a deck of my own, one that makes intuitive sense to me and resonates strongly with my associations. Would love to see what designs you have thus far if you're ever willing to share.""","Apr 30, 2016 08:57"
,kubernetes,kubernetes-users,shereegreek,"""Hello @rhi: I started with the Majors and only have 5 completed so far- it is a huge task. I will share when I get a few more complete. I had read that it took one of the deck creators 12 years to complete her deck. I sure hope it doesn’t take me that long- ha hah. I went to school for fashion design so my deck has a Fashionista/ Feminine Divine look right now-oh the choices.""","Apr 30, 2016 09:05"
,kubernetes,kubernetes-users,anyatassomancer,"""Hi, I'm Angela. I'm a SAHM with 2 daughters ages 11 & 12. I'm an HSP and an INFJ. I live with severe anxiety with a side of depression. I returned to tarot (after using them as a teen) recently, using it as a Jungian tool to assist with my anxiety & depression. I love reading and gardening. Happy to be here!""","Apr 30, 2016 09:09"
,kubernetes,kubernetes-users,heather,"""@anyatassomancer: oooh…bring on the Jung !""","Apr 30, 2016 09:17"
,kubernetes,kubernetes-users,allisonbumblingbee,"""Hi, everyone! I'm Allison. I had a tarot deck in middle school and was recently inspired to learn the cards for real. I'm an INTP so I'm in my own head a lot. :) I'm completing my Masters in Clinical Mental Health Counseling and I'm also working in the field. I love Benebell's analytical approach. So happy to be learning with y'all! Thanks to our Mod Moms for setting this group up. :)""","Apr 30, 2016 09:24"
,kubernetes,kubernetes-users,jennyrose,"""@allisonbumblingbee: Aw, thank you.""","Apr 30, 2016 10:02"
,kubernetes,kubernetes-users,monica,"""Hi all! I'm Monica, Northern California based dancer, teacher, screen printer, and metalsmith. I'm busy. 😉 I also have been slinging cards since I was in high school (that was...over two decades ago O_o), but always for myself and some very close friends and family. I'm a happy long-time amateur with no plans to go pro or monetize my tarot work. I read with the Universal Waite a lot, but have collected a lot of decks over the years and sometimes switch it up (though I am very RWS oriented). I do have a tarot blog, but not sure if it is cool to share links here. I love Benebell's work (I recently got a reading from her, and she is pretty dang amazing! Oh, and it was on her instagram that I heard about this study group!). I'm very much from the 'tarot as a tool for real life' school of thinking; for me, psychic ability and fortune telling are just not part of it at all, rather tarot has been an amazing tool for introspection, gaining some clarity on both the mundane and the big stuff, cutting through BS, and seeing what choices might be out there for us that we hadn't even considered before. I look forward to reading the book and learning along with all of you, and am excited to be a part of this thang!""","Apr 30, 2016 10:13"
,kubernetes,kubernetes-users,jennyrose,"""Universal Waite was my first RWS and I was not fond of it at all. It actually turned me off of RWS for the longest time, and then they did a reproduction of the original 1910 deck, the Centennial Edition, which I adore.""","Apr 30, 2016 11:03"
,kubernetes,kubernetes-users,monkeyloaf,"""Hello! I'm Shannon and I'm a mental health nurse at the VA. I've been interested in tarot since I was a teenager, but didn't really pursue it as a serious interest until recently. I've always had a profound interest in psychology and am drawn to tarot's connection to the subconscious. I'm so excited to have this group to help work through the book. I had received it as a birthday present back in December. I started reading it, but wasn't sure how best to utilize it. I had not been aware of the study guides and additional amazing materials made available by Benebell. Thank you, @alicejanell and @jennyrose, for putting this all together for us.""","Apr 30, 2016 11:07"
,kubernetes,kubernetes-users,jennyrose,"""@monkeyloaf @anyatassomancer I was diagnosed with PPD, so I’m in a similar boat.""","Apr 30, 2016 11:10"
,kubernetes,kubernetes-users,shereegreek,"""Hello @monica where are you in Northern Cal? I’m in Monterey. I am always looking for meet up tarot lovers.""","Apr 30, 2016 11:19"
,kubernetes,kubernetes-users,monkeyloaf,"""@jennyrose: Good thing we have the internet to make it easier for us anxious-types to be social. 😊""","Apr 30, 2016 11:22"
,kubernetes,kubernetes-users,daenerys,"""Hello , I'm Claire and I live in Derbyshire England . I'm a full time teaching assistant , I teach reading and art . I got my first deck in my teens but never did much with it , it's only in the past three years that I've become really interested in it . I'm very much a novice and Benebells analytical approach really appeals to what I want to get out of tarot , which is mainly an insight into my own psyche . In a nutshell , I see tarot as a tool for self development . I can't wait to get stuck and am so pleased to have found this group. Thankyou @alicejanell and @jennyrose xx""","Apr 30, 2016 11:50"
,kubernetes,kubernetes-users,lavendermoon,"""Hi all 💖 I'm Dana! I'm from Chicago. I work full-time as an editor and run a blog and tarot business in my spare time! I love any opportunity to learn more about it so I'm excited to get into this book 🎉✨""","Apr 30, 2016 12:02"
,kubernetes,kubernetes-users,jennyrose,"""Make sure you guys poke your head in at 1-about-tarot to read the intro post. That's where we'll be discussing the first session""","Apr 30, 2016 12:10"
,kubernetes,kubernetes-users,shanbass,"""Hi, I'm Shannon. I've been doing cards since I was 14 which was a long time ago. I have recently felt that I would like to be part of a ""tarot group"" and have like minded people to swap ideas with. The following day I found out about this group from Benebell's Instagram and I feel like it will be a great opportunity for us all to learn from her and from each other.""","Apr 30, 2016 12:11"
,kubernetes,kubernetes-users,monica,"""Hey there @shereegreek. I'm in San Francisco!""","Apr 30, 2016 12:11"
,kubernetes,kubernetes-users,alicejanell,"""Oh…and I’m currently living in North Carolina with my husband who is a Marine, two kids (daughter age 4, son age 1), a dog and a cat. 😄""","Apr 30, 2016 12:12"
,kubernetes,kubernetes-users,fabiomr.barbosa,"""I'm Fábio and I live in Portugal, about 40 minutes away from Lisbon. Born in the Azores, though. I am the author of The House of THOT, a blog about spirituality and mythical living which I hope to bring back to life soon. https://thehouseofthot.com. Plus I also run an Instagram account at @thehouseof. I see myself as a spiritual seeker with a weak spot for the archetypes of the Magician or the Druid. Which is why currently my path gravitates mostly around Hermeticism and Neodruidry, both Revival and (a tad) polytheist. I'm doing the Bardic course in the Order of Bards, Ovates and Druids and the Dedicant Path in At nDraíocht Féin. Previously I've been a committed Catholic, studied Buddhism, Spiritualism, Daoism, Sufism and the likes, and even had an atheist phase. I work as a freelance copy/screen/ghostwriter and web developer. And as you all know, working in advertising sends you straight to hell. Meanwhile I like to be in my den at home playing urban hermit. Would love to build a career on top of my spiritual interests. Electronic, medieval, neofolk, post-punk music are my favourite genres, except for all the others. Eurovision Song Contest stuff for instance. I have always had a great curiosity for Tarot, but only got a deck for myself two years ago, and then I only started doing daily draws since March 1st. I tend to be on the more analytical side of things concerning what Tarot is supposed to do. I own a RWS deck and on my wish list are the Centennial, Wild Unknown and Hermetic Tarot decks. Cat person here. But the landlords are not.""","Apr 30, 2016 14:14"
,kubernetes,kubernetes-users,heather,""".. will def check out your site - had my eye on OBOD for a bit""","Apr 30, 2016 14:23"
,kubernetes,kubernetes-users,fabiomr.barbosa,"""I recommend it highly.""","Apr 30, 2016 14:25"
,kubernetes,kubernetes-users,rhi,"""@allisonbumblingbee: Another INTP! That's great to see. I took so many psychology electives during my bachelor's program, I actually gave passing consideration to changing my major.""","Apr 30, 2016 14:59"
,kubernetes,kubernetes-users,allisonbumblingbee,"""@rhi: why, hello! We're a really small part of the population--1.3-ish%? I was surprised when I took the real version of the test be the free ones online told a slightly different story. This sounds most like me though. It's a fascinating field. :)""","Apr 30, 2016 15:16"
,kubernetes,kubernetes-users,alicejanell,"""Depending on the test, I vary between INJP and INJF""","Apr 30, 2016 15:17"
,kubernetes,kubernetes-users,allisonbumblingbee,"""@fabiomr.barbosa: Bom dia! I used to teach in Rhode Island and so many of our students and their families were from the Azores. Barbosa was a very common last name at our school.""","Apr 30, 2016 15:21"
,kubernetes,kubernetes-users,fabiomr.barbosa,"""Olá! So many Stevens, Jasons and Megans in my school when I grew up, for that reason""","Apr 30, 2016 15:22"
,kubernetes,kubernetes-users,jennyrose,"""I’m consistently an INFP""","Apr 30, 2016 15:22"
,kubernetes,kubernetes-users,alicejanell,"""FP! I alwys switch the letter. lol""","Apr 30, 2016 15:23"
,kubernetes,kubernetes-users,jennyrose,"""They’re easy to mix up""","Apr 30, 2016 15:23"
,kubernetes,kubernetes-users,allisonbumblingbee,"""@alicejanell: no one is all or nothing-it all falls on a continuum! It's such an interesting assessment--and super helpful to know what your partner's/family members' prefs are too""","Apr 30, 2016 15:24"
,kubernetes,kubernetes-users,heather,"""I vary between INFP/FJ …maybe if I took the full test at some point i’d know once and for all what I am !""","Apr 30, 2016 15:53"
,kubernetes,kubernetes-users,allisonbumblingbee,"""@heather: @alicejanell it's pretty common for individuals to have anywhere from a ""strong"" or"" slight preference"" for one letter style vs another--that's what I meant abt the continuum but that might not have been so clear :). I also have a slight preference for p and j....meaning they have really close weights for my personality. On the other hand, my pref for ""i"" is super strong. :)""","Apr 30, 2016 16:00"
,kubernetes,kubernetes-users,alicejanell,"""@allisonbumblingbee: Makes perfect sense to me! IN never change, FPJ vary from time to time. 😉""","Apr 30, 2016 16:08"
,kubernetes,kubernetes-users,allisonbumblingbee,""":) @alicejanell""","Apr 30, 2016 16:12"
,kubernetes,kubernetes-users,tinybuddhas,"""Hello my name is Vivien. I live in Massachusetts. I am married and have a 3 year old and a 4 month old. I am a social worker at the VA and working on my private practice. I recently finshed my certification as a Clinical Hypnotherapist and am now taking classes for my certification as a Journal Therapist. I think writing is so healing and I am laying the groundwork for some online classes I wish to teach in that area. I dabbled in the Tarot over 15 years ago when I was a practicing Wiccan. I picked it back up recently when a friend of mine started taking about it and I realized how much I enjoyed it. I am fascinated by the archetypal nature of the cards. I use them as guidance and exploration and just read for myself and my sister. I'm looking forward to exploring this book and learning from all of you.""","Apr 30, 2016 17:05"
,kubernetes,kubernetes-users,jennyrose,"""I’m off to bed guys, I’ll start chipping in with some of my thoughts on this session tomorrow, baby has been keeping me busy all day.""","Apr 30, 2016 18:24"
,kubernetes,kubernetes-users,tinybuddhas,"""@rhi: nope. The digital has the same errors. 🙄""","Apr 30, 2016 18:53"
,kubernetes,kubernetes-users,alyshajane,"""Hello! I'm Alysha and I live in Sydney, Australia. I live with my husband and two cats (yes, very much a cat lady!). I'm studying to be a librarian. I started learning tarot last October and wish I could win lotto to buy all the decks I want! :simple_smile: I'm still figuring out where I am at spirituality wise, but have a keen interest in Druidry and Wicca. I'd been feeling a bit stuck with tarot and my spiritual practice so this group seemed absolutely perfect! On instagram I am: catmystic Looking forward to learning with all of you! :simple_smile:""","Apr 30, 2016 21:13"
,kubernetes,kubernetes-users,daenerys,"""INFP/ INFJ . This is all new to me , so I've just googled it and it's fascinating and makes perfect sense . I really want to find out more .""","Apr 30, 2016 22:53"
,kubernetes,kubernetes-users,rhi,"""@tinybuddhas: okay that's just publisher sloppiness in not updating the digital file. You can't notate it the way you can a hard copy, and replacing it at retailers is virtually painless so there's really zero excuse.""","May 1, 2016 03:11"
,kubernetes,kubernetes-users,jennyrose,"""My eBook is correct to, but I have an .ePub file, didn't download through Amazon.""","May 1, 2016 04:02"
,kubernetes,kubernetes-users,alicejanell,"""For those wanting a corrected version — If you purchased via Amazon and you can still access your receipt/order information, you can request a replacement. I did just did it and it took me less than 5min. I marked the item as defected and wrote in that my edition has errors and wanted a more current edition. Next page gave me return options (two of three are free) and now I’m printing a return label. 😉""","May 1, 2016 04:35"
,kubernetes,kubernetes-users,daenerys,"""@alicejanell: what is our team called please? I'm trying to find us on my laptop . Thanks""","May 1, 2016 04:56"
,kubernetes,kubernetes-users,jennyrose,"""holistictarot.slack.com""","May 1, 2016 05:02"
,kubernetes,kubernetes-users,alicejanell,"""Oh nice. I actually opted to ship it myself since I don’t think I have a UPS store near me and I’m not sure UPS is allowed on base. Plus, I have to go to the post office Monday anyway.""","May 1, 2016 05:07"
,kubernetes,kubernetes-users,daenerys,"""@jennyrose: thanks 😀""","May 1, 2016 05:10"
,kubernetes,kubernetes-users,heather,"""Return policy for Amazon is for purchases made in the past month, I believe…unless I’m missing something ? thanks for the detailed info @alicejanell""","May 1, 2016 05:29"
,kubernetes,kubernetes-users,jennyrose,"""Yes, it has to be a pretty recent purchase""","May 1, 2016 05:32"
